strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,flowering_time_days_clean,height_indoor_cm_clean,height_outdoor_cm_clean,yield_indoor_g_m2_clean,yield_outdoor_g_plant_clean,total_grow_time_days_clean,ruderalis_percentage_clean,filial_type_clean,breeding_status_clean,strain_name_normalized,aka_names_clean,strain_name_no_aka,similar_spelling_clean,is_autoflower_clean,autoflower_seed_to_harvest_days_min_clean,autoflower_seed_to_harvest_days_max_clean,strain_name_extracted
676a0a32-f4df-4b70-b9bf-eb6463332df2,seedsman_js,seedsman stainless steel rolling tray logo 1,,,,,,,,,"Purchase Seedsman Tin Rolling Tray from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,,,,,,,,,,,html_js/03d8a1b8915e754f_js.html,,2026-01-15T18:13:57.536992,,https://www.seedsman.com/us-en/seedsman-stainless-steel-rolling-tray-logo-1,,,,,,,,,,,,,,,,,,,,seedsman stainless steel rolling tray logo 1,,seedsman stainless steel rolling tray logo 1,seedsmanstainlesssteelrollingtraylogo1,FALSE,,,Seedsman Stainless Steel Rolling Tray Logo 1
65b56c4a-9cd2-4c74-aa74-7b8bda823b9e,seedsman_js,sweet mimosa xl auto feminised seeds ss smimxl auto fem,,,,,,,,,"Purchase Sweet Mimosa XL Auto Feminised Seeds from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,1,,,,,,,,,,html_js/042aba45c7192254_js.html,,2026-01-15T18:13:58.787034,,https://www.seedsman.com/us-en/sweet-mimosa-xl-auto-feminised-seeds-ss-smimxl-auto-fem,,,,,,,,,,,,,,,,,,,,sweet mimosa xl auto feminised seeds ss smimxl auto fem,,sweet mimosa xl auto feminised seeds ss smimxl auto fem,sweetmimosaxlautofeminisedseedssssmimxlautofem,TRUE,,,Sweet Mimosa Xl
ae3e3136-141c-4598-83d4-5d395a0a7396,seedsman_js,Zkittlez OG Auto Feminised Seeds,,,,,,,,,"Purchase Zkittlez OG Auto Feminised Seeds from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,1,,,,,,,,,,html_js/04f0224c667507b7_js.html,,2026-01-15T18:13:59.331129,Autoflower,https://www.seedsman.com/us-en/zkittlez-og-auto-feminised-seeds-bfs-zkog-auto-fem,,,,,,,,,,,,,,,,,,,,zkittlez og auto feminised seeds,,Zkittlez OG Auto Feminised Seeds,zkittlezogautofeminisedseeds,TRUE,,,Zkittlez Og
a79fe70d-4922-44a9-9666-c57d207bdc41,seedsman_js,psy op r1 feminsed seeds etho psopr1 fem,,,,,,,,,,,,,,,,,,,,,,,html_js/050e92f6833d1953_js.html,,2026-01-15T18:13:59.858129,,https://www.seedsman.com/us-en/psy-op-r1-feminsed-seeds-etho-psopr1-fem,,,,,,,,,,,,,,,,,,,,psy op r1 feminsed seeds etho psopr1 fem,,psy op r1 feminsed seeds etho psopr1 fem,psyopr1feminsedseedsethopsopr1fem,FALSE,,,Psy Op R1 Feminsed Seeds Etho Psopr1 Fem
4f028997-6ba9-4a6b-9c59-18169dca1f83,seedsman_js,papaya zoap f1 fast feminised seeds ss pzf1 fast fem,,,,,,,,,,,,,,,,,,,,,,,html_js/054f4007c4b974cf_js.html,,2026-01-15T18:14:00.486799,,https://www.seedsman.com/us-en/papaya-zoap-f1-fast-feminised-seeds-ss-pzf1-fast-fem,,,,,,,,,,,,,,,,,,,,papaya zoap f1 fast feminised seeds ss pzf1 fast fem,,papaya zoap f1 fast feminised seeds ss pzf1 fast fem,papayazoapf1fastfeminisedseedssspzf1fastfem,FALSE,,,Papaya Zoap F1 Fast
16496892-227b-4816-8168-23c0f3245802,seedsman_js,Cali Critical Mass Feminized Seeds,,SeedsmanParental linesOriginal Critical x Californ,Low CBD (0-1%),,,,,indoor,Discover the high quality Cali Critical Mass Feminised Seeds renowned for their growth yield and potency. Ideal for both indoor and outdoor cultivation!,,,2,3,,,,,,,,,,html_js/054f851700984bd9_js.html,,2026-01-15T18:14:01.163294,Feminized,https://www.seedsman.com/us-en/cali-critical-mass-feminized-seeds-sman-ccm-fem,,,,,,,,,Very High Yield (above 600gr/m2),Very High Yield (above 750gr/plant),,,,600,750,,,,,cali critical mass feminized seeds,,Cali Critical Mass Feminized Seeds,calicriticalmassfeminizedseeds,FALSE,,,Cali Critical Mass
869d9a47-1b69-4b4c-9435-f7311f176c93,seedsman_js,pink panama auto feminized seeds meph pinkpan auto fem,,,,,,,,,"Purchase Pink Panama Auto Feminized Seeds from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,,,,,,,,,,,html_js/056620e33d0fe7f2_js.html,,2026-01-15T18:14:01.900755,,https://www.seedsman.com/us-en/pink-panama-auto-feminized-seeds-meph-pinkpan-auto-fem,,,,,,,,,,,,,,,,,,,,pink panama auto feminized seeds meph pinkpan auto fem,,pink panama auto feminized seeds meph pinkpan auto fem,pinkpanamaautofeminizedseedsmephpinkpanautofem,TRUE,,,Pink Panama
cebd8a66-5325-46ad-93f7-fb2ecb561259,seedsman_js,forbidden fruit cake feminised seeds 6 plug ffc fem 6,,,,,,,,,"Purchase Forbidden Fruit Cake Feminised Seeds - 6 from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,,,,,,,,,,,html_js/05ab1059b48c04a1_js.html,,2026-01-15T18:14:02.482844,,https://www.seedsman.com/us-en/forbidden-fruit-cake-feminised-seeds-6-plug-ffc-fem-6,,,,,,,,,,,,,,,,,,,,forbidden fruit cake feminised seeds 6 plug ffc fem 6,,forbidden fruit cake feminised seeds 6 plug ffc fem 6,forbiddenfruitcakefeminisedseeds6plugffcfem6,FALSE,,,Forbidden Fruit Cake
2bc5a663-1c10-4016-8d87-a6b13785881a,seedsman_js,Honey Banana S1 Feminised Seeds,,DNA GeneticsParental linesHoney Banana x Honey Ban,,,,,,,Honey Banana S1 Feminised is a high-yielding and very sweet tasting indica-dominant strain. Enjoy its relaxing properties in the evening when it may help to provide a good night's rest.,,,2,2,,,S1,,,,,,,html_js/05d16cb610be939a_js.html,,2026-01-15T18:14:03.072309,,https://www.seedsman.com/us-en/honey-banana-s1-feminised-seeds-dna-hobas1-fem,,,,,,,,,High Yield (450-600gr/m2),,,,,600,,,,S1,,honey banana s1 feminised seeds,,Honey Banana S1 Feminised Seeds,honeybananas1feminisedseeds,FALSE,,,Honey Banana S1
2929a6e0-b5af-46b6-85be-888235d2bfb4,seedsman_js,Sugar Fly Feminized Seeds,,,,,,,,,Sugar Fly is a hybrid bred from a Zkittlex back-cross and Fly. Yields are average but the quality is very high. Plants display some very nice colors.,,,,2,,,,,,,,,,html_js/0685dd3e2f0e4302_js.html,,2026-01-15T18:14:03.616430,Feminized,https://www.seedsman.com/us-en/sugar-fly-feminized-seeds-mosca-sufl-fem,,,,,,,,,,,,,,,,,,,,sugar fly feminized seeds,,Sugar Fly Feminized Seeds,sugarflyfeminizedseeds,FALSE,,,Sugar Fly
d5f23a3b-2e67-484c-ad5f-e67470b414b9,seedsman_js,Melonaid Zkittlez Feminised Seeds - 6,,The Plug SeedbankPack size6 SeedsParental linesLem,,,,,,,"Purchase Melonaid Zkittlez Feminised Seeds - 6 from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,2,,,,,,,,,,html_js/075724d932e43130_js.html,,2026-01-15T18:14:04.224301,,https://www.seedsman.com/us-en/melonaid-zkittlez-feminised-seeds-6-plug-melzk-fem-6,,,,,,,,,,,,,,,,,,,,melonaid zkittlez feminised seeds - 6,,Melonaid Zkittlez Feminised Seeds - 6,melonaidzkittlezfeminisedseeds6,FALSE,,,Melonaid Zkittlez
9c89c534-2fc1-4a5f-bf41-fdfcd2b4f04c,seedsman_js,mac n me auto feminised seeds dna manm auto fem,,,,,,,,,"Get the latest & greatest cannabis seeds from the worldÃ¢ÂÂs best breeders to your door. Fast delivery across the USA, free seeds with every order!",,,,,,,,,,,,,,html_js/0762185ac0d99531_js.html,,2026-01-15T18:14:04.694549,,https://www.seedsman.com/us-en/mac-n-me-auto-feminised-seeds-dna-manm-auto-fem,,,,,,,,,,,,,,,,,,,,mac n me auto feminised seeds dna manm auto fem,,mac n me auto feminised seeds dna manm auto fem,macnmeautofeminisedseedsdnamanmautofem,TRUE,,,Mac N Me
b3eedbe8-03bd-4cd5-9027-6e94bd579907,seedsman_js,strawberry cheesecake auto feminized seeds humb sca f,,,,,,,,,,,,,,,,,,,,,,,html_js/07785afc7f9086c6_js.html,,2026-01-15T18:14:05.263881,,https://www.seedsman.com/us-en/strawberry-cheesecake-auto-feminized-seeds-humb-sca-f,,,,,,,,,,,,,,,,,,,,strawberry cheesecake auto feminized seeds humb sca f,,strawberry cheesecake auto feminized seeds humb sca f,strawberrycheesecakeautofeminizedseedshumbscaf,TRUE,,,Strawberry Cheesecake
b6e8e615-0bcf-465b-9038-57b48b15b27d,seedsman_js,fastbuds mixed pack auto feminised seeds fb mix auto fem,,,,,,,,,"These mixed packs contain auto strains with low, medium and high THC / CBD. Grab a bargain while you can.",,,,,,,,ed Pack Auto Feminised Seeds,,,,,,html_js/07dbae48e0b6ff26_js.html,,2026-01-15T18:14:05.779090,,https://www.seedsman.com/us-en/fastbuds-mixed-pack-auto-feminised-seeds-fb-mix-auto-fem,,,,,,,,,,,,,,,,,,,,fastbuds mixed pack auto feminised seeds fb mix auto fem,,fastbuds mixed pack auto feminised seeds fb mix auto fem,fastbudsmixedpackautofeminisedseedsfbmixautofem,TRUE,,,Fastbuds Mixed Pack
839ae950-c6e7-4887-944d-8c1712ecb4e1,seedsman_js,Purple Punch OG XL Auto Feminised Seeds,,Sweet SeedsParental linesPurple Punch OGÃÂ® x Star K,Low CBD (0-1%),,,,,"indoor, outdoor","Purchase Purple Punch OG XL Auto Feminised Seeds from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,1,3,,,,,,,60-120cm,,,html_js/0842dc4b361d6793_js.html,,2026-01-15T18:14:06.378434,,https://www.seedsman.com/us-en/purple-punch-og-xl-auto-feminised-seeds-ss-ppogxl-auto-fem,,,,,,,,,High Yield (450-600gr/m2),Modest Yield (up to 200gr/plant),,,,600,200,,,,,purple punch og xl auto feminised seeds,,Purple Punch OG XL Auto Feminised Seeds,purplepunchogxlautofeminisedseeds,TRUE,,,Purple Punch Og Xl
027f97ac-cfe7-4324-9870-92bde8a74832,seedsman_js,Gorilla Runtz Feminized Seeds,,SeedsmanParental linesGG4 x Black RuntzVarietyIndi,,,,,,"indoor, outdoor","Explore our Gorilla Runtz Feminised Seeds, bred for high yield and potency. An ideal product for growers seeking a robust and versatile strain to cultivate.",,,2,3,,,F1,,,,,,,html_js/089ad9416cd78c18_js.html,,2026-01-15T18:14:07.165455,Feminized,https://www.seedsman.com/us-en/gorilla-runtz-feminized-seeds-sman-goru-fem,,limonene,,,,,,,Average Yield (350-450gr/m2),Average Yield (200-450gr/plant),,,,450,450,,,F1,,gorilla runtz feminized seeds,,Gorilla Runtz Feminized Seeds,gorillaruntzfeminizedseeds,FALSE,,,Gorilla Runtz
3043b1fe-7559-4dc5-b293-3a3a1c0a5317,seedsman_js,Bruce Banner Auto Feminised Seeds,,,,,,,,,"Purchase Bruce Banner Auto Feminised Seeds from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,2,4,,,,,,,,,,html_js/08bb1e821db360b7_js.html,,2026-01-15T18:14:07.731109,,https://www.seedsman.com/us-en/bruce-banner-auto-feminised-seeds-ss-brban-auto-fem,,,,,,,,,,,,,,,,,,,,bruce banner auto feminised seeds,,Bruce Banner Auto Feminised Seeds,brucebannerautofeminisedseeds,TRUE,,,Bruce Banner
cdf8d021-965b-4c71-804f-4269c7ee2797,seedsman_js,alaskan purple auto feminized seeds sman alpurp auto fem,,,,,,,,,,,,,,,,,,,,,,,html_js/0a31cb2e5eb57236_js.html,,2026-01-15T18:14:08.292240,,https://www.seedsman.com/us-en/alaskan-purple-auto-feminized-seeds-sman-alpurp-auto-fem,,,,,,,,,,,,,,,,,,,,alaskan purple auto feminized seeds sman alpurp auto fem,,alaskan purple auto feminized seeds sman alpurp auto fem,alaskanpurpleautofeminizedseedssmanalpurpautofem,TRUE,,,Alaskan Purple
5aa3ff24-b815-409f-a969-650c34d6e66d,seedsman_js,Meringue Feminized Seeds,,Dutch PassionParental linesWedding Cake x Animal C,Low CBD (0-1%),,,,,,Meringue Feminised Seeds - Bulk Cannabis Seeds - TigerOne,,,1,1,,,,,,,,,,html_js/0a39598881c2230e_js.html,,2026-01-15T18:14:08.850131,Feminized,https://www.seedsman.com/us-en/meringue-feminized-seeds-dp-meringue,,,,,,,,,High Yield (450-600gr/m2),,,,,600,,,,,,meringue feminized seeds,,Meringue Feminized Seeds,meringuefeminizedseeds,FALSE,,,Meringue
ee1adb5c-0279-4164-ab09-7b67ae5acaba,seedsman_js,space panda feminised seeds atl sp fem,,,,,,,,,"Space Panda is a versatile strain for growers. Plants have great internodal spacing, producing very little foliage making it very manageable. It also flowers early, taking only 56-60 days indoors and maturing in mid-September outdoors, which is on a par, ",,,,,,,,,,,,,,html_js/0aacdd878bb7fed9_js.html,,2026-01-15T18:14:09.422395,,https://www.seedsman.com/us-en/space-panda-feminised-seeds-atl-sp-fem,,,,,,,,,,,,,,,,,,,,space panda feminised seeds atl sp fem,,space panda feminised seeds atl sp fem,spacepandafeminisedseedsatlspfem,FALSE,,,Space Panda
0cf64682-29d8-4c55-8e04-3091352483af,seedsman_js,Charlotte's Angel CBD Auto Feminized Seeds,,Dutch PassionParental linesCBD CharlotteÃ¢ÂÂs Angel x,High CBD (Over 5%),,,,,,"Purchase Charlotte's Angel CBD Auto Feminized Seeds from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,Sativa Dominant,,2,,,,,,,,20,,html_js/0abd3c363324806a_js.html,80,2026-01-15T18:14:10.041268,Feminized,https://www.seedsman.com/us-en/charlottes-angel-cbd-auto-feminized-seeds-dp-charlottesangel-cbd-auto,,,,,,,,,High Yield (450-600gr/m2),Modest Yield (up to 200gr/plant),,,,600,200,,,,,charlotte's angel cbd auto feminized seeds,,Charlotte's Angel CBD Auto Feminized Seeds,charlottesangelcbdautofeminizedseeds,TRUE,,,Charlottes Angel Cbd
164babe9-571e-4c37-aa83-0992bf392be8,seedsman_js,garlic jam auto feminized seeds atl gjam auto fem,,,,,,,,,Garlic Jam Auto is a mould-resistant autoflowering strain with very high yield potential and THC production. The majority of plants turn purple towrds the end of flowering making it a colourful and attractive plant..,,,,,,,,,,,,,,html_js/0acfdda7f946d554_js.html,,2026-01-15T18:14:10.531602,,https://www.seedsman.com/us-en/garlic-jam-auto-feminized-seeds-atl-gjam-auto-fem,,,,,,,,,,,,,,,,,,,,garlic jam auto feminized seeds atl gjam auto fem,,garlic jam auto feminized seeds atl gjam auto fem,garlicjamautofeminizedseedsatlgjamautofem,TRUE,,,Garlic Jam
f698ea78-cee7-473f-9d18-9edc3dc925af,seedsman_js,forbidden runtz auto feminised seeds fb forbruntz auto fem,,,,,,,,,,,,,,,,,,,,,,,html_js/0ad386ced426a7b0_js.html,,2026-01-15T18:14:11.152549,,https://www.seedsman.com/us-en/forbidden-runtz-auto-feminised-seeds-fb-forbruntz-auto-fem,,,,,,,,,,,,,,,,,,,,forbidden runtz auto feminised seeds fb forbruntz auto fem,,forbidden runtz auto feminised seeds fb forbruntz auto fem,forbiddenruntzautofeminisedseedsfbforbruntzautofem,TRUE,,,Forbidden Runtz
837b8185-c70c-40eb-be9c-cbb0834ca1f6,seedsman_js,Gorila Auto Feminised Seeds,,Pyramid SeedsVarietyIndica dominantColourGreenFlow,,,,,,,Boost your harvest with Gorila Auto Feminised Seeds. Ideal for optimum growth and yield. Experience high-quality cultivation with top-notch genetics. Store now.,,,,3,,,,,,,,,,html_js/0b1d2f88425d17fb_js.html,,2026-01-15T18:14:11.703076,Autoflower,https://www.seedsman.com/us-en/gorila-auto-feminised-seeds-pyr-gor-auto-fem,,,,,,,,,High Yield (450-600gr/m2),Average Yield (200-450gr/plant),,,,600,450,,,,,gorila auto feminised seeds,,Gorila Auto Feminised Seeds,gorilaautofeminisedseeds,TRUE,,,Gorila
e4289638-c33b-403b-9888-ab07f6c88428,seedsman_js,G13 Genius Feminized Seeds,,Brothers Grimm SeedsParental linesAirborne G13/HP,,,,,,,"Explore our G13 Genius Feminised Seeds for a unique cultivation experience. High-quality, reliable growth guaranteed. Perfect for both novice and expert gardeners.",,,,2,,,,,,,,,,html_js/0b4831d22dde468d_js.html,,2026-01-15T18:14:12.289781,Feminized,https://www.seedsman.com/us-en/g13-genius-feminized-seeds-bgs-g13ge-fem,,,,,,,,,High Yield (450-600gr/m2),High Yield (450-750gr/plant),,,,600,750,,,,,g13 genius feminized seeds,,G13 Genius Feminized Seeds,g13geniusfeminizedseeds,FALSE,,,G13 Genius
eb584bd6-87d6-4fec-8a0a-903ac1672227,seedsman_js,Thai Herer 99 Feminized Seeds,,,,,,,,,"Discover Thai Herer 99 Feminised Seeds - a must-have for any cannabis grower. Enjoy high-quality, fast growth and exceptional yield with these unique genetics.",,,2,2,,,,tCopy LinkShare to your socialFacebookTwitterThai Herer,,,,,,html_js/0b5084f94b2ddbc6_js.html,,2026-01-15T18:14:12.998872,Feminized,https://www.seedsman.com/us-en/thai-herer-99-feminized-seeds-bgs-th99-fem,,,,,,,,,,,,,,,,,,,,thai herer 99 feminized seeds,,Thai Herer 99 Feminized Seeds,thaiherer99feminizedseeds,FALSE,,,Thai Herer 99
000348a0-56bd-40cf-b378-ae7859bac098,seedsman_js,Papaya Zoap Auto Feminised Seeds,,Sweet SeedsParental lines(Bruce Banner Auto x Papa,Low CBD (0-1%),,,,,,Buy Papaya Zoap Auto Feminised Seeds and see your plants go from seed to harvest in just eight weeks. A potent and productive auto variety with attractive purple flowers and a powerful yet social effect.,,,3,4,,,,,,,,,,html_js/0b8810a8bfafc643_js.html,,2026-01-15T18:14:13.574448,Autoflower,https://www.seedsman.com/us-en/papaya-zoap-auto-feminised-seeds-ss-pz-auto-fem,,,,,,,,,High Yield (450-600gr/m2),Modest Yield (up to 200gr/plant),,,,600,200,,,,,papaya zoap auto feminised seeds,,Papaya Zoap Auto Feminised Seeds,papayazoapautofeminisedseeds,TRUE,,,Papaya Zoap
fe39f6cd-f946-4521-86cb-83ef030eeb7e,seedsman_js,Pineapple Express #2 Feminised Seeds - 5,,G13 LabsPack size5 SeedsParental linesG13 Labs Pin,,,,,,,"Purchase Pineapple Express #2 Feminised Seeds - 5 from Seedsman today! Enjoy top-quality seeds at competitive prices,with delivery across the US in just 2-12 days",,,,3,,,,,,,,,,html_js/0b99ab4954372c7a_js.html,,2026-01-15T18:14:14.124602,,https://www.seedsman.com/us-en/pineapple-express-2-feminised-seeds-5-g13l-pnex2-fem-5,,,,,,,,,Very High Yield (above 600gr/m2),Very High Yield (above 750gr/plant),,,,600,750,,,,,pineapple express #2 feminised seeds - 5,,Pineapple Express #2 Feminised Seeds - 5,pineappleexpress2feminisedseeds5,FALSE,,,Pineapple Express 2
