source_url,strain_name,primary_generation,breeding_method,phenotype,lineage,breeder_name,bank_name,seed_gender,flowering_behavior,sativa_percentage,indica_percentage,thc_min,thc_max,thc,cbd_min,cbd_max,cbd,flowering_days_min,flowering_days_max,height_indoor_description,height_indoor_cm,yield_decription,indoor_yield_min_g,indoor_yield_max_g,outdoor_yield_min_g,outdoor_yield_max_g,effects,flavors,terpenes,grow_difficulty,scraped_at,strain_info,quality_score,confidence_notes
https://neptuneseedbank.com/product/zombie-storm-strain/,Zombie Storm,,,,,White Clouds Genetics,Neptune Seed Bank,,,,,,,,,,,,,,,Medium to High,,,,,Sedative,"Funky, Gas","Gas, Hash, Sour",,2025-11-24T03:37:55.792859Z,"Zombie Storm is a feminized hybrid strain created by crossing Zombified with Shitstorm S1. This cultivar is noted for its frost-loaded appearance, dark coloration, and a distinctive funky gas aroma. Users can anticipate sedative effects from this strain.",2,"All information extracted solely from the 'Current Info' provided in the scraped data, as the webpage content was empty. Significant data points such as THC/CBD percentages, specific genetics ratios, and flowering time are missing."
https://www.cannabis-seeds-bank.co.uk/ripper-seeds-zombie-kush-auto/prod_8403,Zombie Kush Auto,,,,Sideral X Bubba Kush,Ripper Seeds,The Attitude Seed Bank,Feminized,Autoflowering,,,,,,,,,50,60,Stretch Large,,,,,,,,Dry,,,2025-11-25T09:53:16.239322,"Zombie Kush Auto by Ripper Seeds is an autoflowering cannabis strain, the result of extensive experimentation. Its genetic lineage traces back to a cross between 'Sideral' (an ancient Lavender Kush clone pollinated by Amnesia) and Bubba Kush. This strain is predominantly Indica, celebrated for its potent effects and high production. It performs well with low EC levels throughout its growth and flowering stages. The complete cycle from germination to harvest typically spans 50-60 days. Zombie Kush Auto develops large flowers that are heavily coated in trichomes and display beautiful lilac tones, making it a highly sought-after variety for Kush aficionados. Its flavor profile is characterized as dry.",3,"Information primarily extracted from the 'SCRAPED DATA' as the 'WEBPAGE CONTENT' provided was largely irrelevant to the strain details. THC, CBD, and specific Sativa/Indica percentages were not available. 'Strong' effect was deemed too vague for a specific effects list."
https://www.seedsman.com/us-en/zombie-kush-auto-feminised-seeds-ripp-zk-auto-fem,Zombie Kush Auto,,,,,Seedsman,Seedsman,Feminized,Autoflowering,,,,,,,,,,,,,,,,,,,,,,2025-11-25T01:40:16.643649Z,"No specific information regarding the Zombie Kush strain's characteristics, genetics, flowering time, effects, or flavors could be extracted from the provided webpage content. The content appears to be a generic website header or an error message, not strain-specific data.",1,"The provided webpage content did not contain any specific information about the Zombie Kush strain. It appears to be a generic website header/error message, preventing any data extraction."
https://www.cannabis-seeds-bank.co.uk/ripper-seeds-zombie-kush/prod_3777,Zombie Kush,,,,,Ripper Seeds,The Attitude Seed Bank,Feminized,Photoperiod,,,,,,,,,55,60,Stretch Large,,,,,,,"powerful, long lasting",kushy,,,2025-11-25T09:53:09.141019,"Zombie Kush by Ripper Seeds is a feminized cannabis strain resulting from a cross between Sideral (Amnesia x Lavender Kush clone) and Bubba Kush. This strain exhibits a generous and full Indica potential during its vegetative stage, making it suitable for both indoor and outdoor cultivation with a flowering time of 55-60 days. Visually, Zombie Kush is characterized by its striking purple coloration and large flowers heavily covered with trichomes. It delivers a real kushy flavor and a powerful, long-lasting effect. Zombie Kush is a highly acclaimed strain, having won numerous awards including First Place Sativa Dominant Canna Cup 2019, Second Place Hybrid Unity Cup 2019, Third Prize Sativa Dominant West Fest Cup 2019, First Place Indoor Weedkeand 2018, Girl of the Year Soft Secrets 2018, First Place Hybrid Karma Cup 2018, First Place Hybrid Canadian Fire Bowl 2017, First Place Sativa Great Canadian Glass Gathering 2019, Second Place Great Canadian Glass Gathering Hybrid 2018, First Place Hybrid Karma Cup Canada 2018, Second Place THC Cup Valencia Professional Outdoor 2018, First Prize Indicas KataCatFAC, Third Place Prairie Medicinal Harvest Cup 2017, Third Indicas Award Neurocopa 2016, Second Place Solventless Extractions Cannabis Champions Cup 2014, Second Place Professional Non-Solvent Extractions Copa Catalunya, First Place Prairie Medicinal Harvest Cup 2018, First Prize Extraccion The Secret Cup Napoli 2017, Third Prize Indica Cannabis Cup Champions Cup 2017 Madrid, and First Prize Indica UCLA Cup 2016.",4,"THC and CBD percentages were not available in the provided text. Sativa/Indica percentages were not explicitly stated; while the description mentions 'full Indica potential' and 'kushy flavour', the extensive list of awards includes wins in both Sativa and Indica categories, making a definitive percentage assignment impossible without further clarification. Flowering time, effects, and flavors were directly extracted. The enhanced info combines all relevant details from the scraped data."
https://www.seedsman.com/us-en/zombie-kush-feminised-seeds-ripp-zk-fem,Zombie Kush,,,,,Seedsman,Seedsman,Feminized,,,,,,,,,,,,,,,,,,,,,,,2025-11-25T02:20:37.635499Z,"No specific information regarding the Zombie Kush strain's characteristics, genetics, flowering time, effects, or flavors could be extracted from the provided webpage content. The content appears to be a generic website header or an error message, not strain-specific data.",1,"The provided webpage content did not contain any specific information about the Zombie Kush strain. It appears to be a generic website header/error message, preventing any data extraction."
https://www.northatlanticseed.com/product/zombie-df-f/,Zombie Df,,,#1,,Bulk White Label,North Atlantic Seed Company,Feminized,,,,,,,,,,,,,149,,,,,,,,"Alpha Cedrene, Alpha-bisabolol, Alpha-Pinene, Beta-Caryophyllene, Borneol, Cadinene, Camphene, Citral, Eugenol, Farnesene, Fenchol, Humulene, Myrcene, Ocimene, Terpineol",,2025-11-24T17:42:24.975122Z,"Zombie D.F. (F) cannabis seeds are available for purchase online from North Atlantic Seed Co., a retailer recognized for fast shipping and premium genetics. This strain has been notably voted #1 by the ICA Cannabis Awards.",1,"The provided webpage content is a generic seed bank e-commerce page and does not contain any specific strain information such as THC/CBD percentages, genetics, flowering time, effects, or flavors for Zombie D.F. (F). The enhanced info is based solely on the scraped data."
https://seedsupreme.com/zombie-death-fuck-feminized.html,Zombie Death Fuck,,,,,Seed Supreme,Seed Supreme,Feminized,,,,,,23,,,,77,77,,,Heavy,,,,,"Energizing, Relaxing, Psychedelic, Cerebral, Creative, Inspiring, Contemplative, Mood-boosting, Appetite Stimulant, Pain Relief, Anti-inflammatory, Anti-depressant, Anxiolytic, Focus-enhancing","Fruity, Earthy, Floral, Spicy",Linalool,,2025-11-24T14:35:09.966087Z,"Zombie Death Fuck Feminized is a Sativa-dominant hybrid, resulting from a unique cross of Girl Scout Cookies (GSC), Durban Poison, and OG Kush. This strain is celebrated for its potent, cerebral, and often psychedelic high, making it an excellent choice for daytime use. It delivers an immensely energizing and inspiring experience, boosting creativity, focus, and overall mood, while also inducing a deeply contemplative state and heightened senses. Despite its Sativa dominance, it provides a warm, relaxing body effect that tempers hyperactivity and can lead to a significant case of the munchies. Medicinally, Zombie Death Fuck offers broad therapeutic benefits, acting as an antidepressant, anxiolytic, analgesic, and anti-inflammatory. It is frequently used to alleviate stress, anxiety, depression, PTSD, bipolar disorder, mood swings, ADHD, various forms of pain (including headaches, migraines, joint pain, muscle spasms), fatigue, lack of appetite, and nausea. Its complex aroma and flavor profile feature prominent fruity, earthy, floral, and spicy notes. Cultivators can expect a moderate-sized plant with dense, resinous nugs, typically requiring around 11 weeks to flower indoors, with good yields, especially when employing a Sea of Green (SOG) setup.",3,"THC and CBD percentages were not specified in the text. Sativa and Indica percentages were not given numerically, only described as 'Sativa-dominant' with a 'slight presence of Indica.' Flowering time was explicitly stated as 'around 11 weeks.' Effects and flavors were extracted directly from the detailed descriptions."
https://www.cannabis-seeds-bank.co.uk/blimburn-seeds-zombie-death-fuck/prod_5804,Zombie Death Fuck,,,,,Blimburn Seeds,The Attitude Seed Bank,Feminized,Photoperiod,50,50,,,23,,,0.2,55,65,,,,,,,,"euphoric, cerebral, happy, relaxed, stress relief, anxiety relief, muscle pain relief, appetite stimulant","fruity, earthy",,,2025-11-25T07:29:57.089661,"Zombie Death Fuck by BlimBurn Seeds is a feminized hybrid strain, resulting from a cross between the renowned Girl Scout Cookies from San Francisco and OG Kush from Los Angeles, California. This balanced Indica/Sativa hybrid initially displays strong Indica characteristics from its Girl Scout Cookies lineage, evolving into a vigorous plant with long leaves and resinous flowers. Ideal for indoor cultivation, it reaches a maximum height of one meter and is suitable even for beginner growers. Indoor flowering typically occurs within 55-65 days, while outdoor harvests are expected from mid to late October. Yields can reach 400 gr/m2 indoors and 500-600 gr/plant outdoors. Zombie Death Fuck is celebrated for its balanced, high-quality effects, inducing euphoria, cerebral stimulation, happiness, and relaxation. It is often sought after for relief from stress, anxiety, and muscle pain, and can also act as an appetite stimulant. The strain features a distinct flavor profile characterized by fruity and earthy notes.",4,"THC and CBD percentages were not provided in the scraped data. Sativa/Indica percentages were inferred as 50/50 based on the description 'Type: Indica/Sativa' and 'very balanced high-quality strain', despite mentioning initial indica dominance and later sativa characteristics."
https://www.cannabis-seeds-bank.co.uk/ripper-seeds-zombie-bride/prod_8434,Zombie Bride,,,,Zombie Kush X Wedding Cake,Ripper Seeds,The Attitude Seed Bank,Feminized,Photoperiod,,,,,,,,,60,70,,,,,,,,Strong,Dry,,,2025-11-25T09:53:04.889186,"Zombie Bride is an Indica-dominant hybrid strain developed by Ripper Seeds, a crossbreed of the award-winning Zombie Kush and an exclusive Wedding Cake clone. This genetic combination enhances the texture and visual appeal of the plant's blooms while preserving the exceptional resin coating characteristic of Zombie Kush. It has a flowering period of 60-70 days, with harvest typically occurring in October, and is known for mid-high production yields. Users can expect strong effects and a distinct dry flavor profile.",2,"THC, CBD, and specific Sativa/Indica percentages were not provided in the scraped data. The webpage content provided was a general seed bank directory and did not contain specific strain information for Zombie Bride. Flowering time, effects, and flavors were extracted directly from the scraped 'Current Info' field. 'Indica Dominant' was noted but no specific percentage could be inferred."
https://www.seedsman.com/us-en/zombie-bride-feminised-seeds-ripp-zb-fem,Zombie Bride,,,,,Seedsman,Seedsman,Feminized,,,,,,,,,,,,,,,,,,,,,,,2025-11-25T02:18:57.695931Z,"Information regarding the Zombie Bride strain, including its cannabinoid profile, genetic lineage, flowering time, effects, and flavors, is currently unavailable from the provided webpage content. The page appears to be a generic header or an error message requiring JavaScript, offering no specific details about the strain.",1,The provided webpage content was a generic site header/error message and contained no specific information about the 'Zombie Bride' strain. All fields are null due to lack of data.
https://neptuneseedbank.com/product/underworld-genetix-zoinkz-f/,Zoinkz,F3,,,Zawtz X Jealousy F3,Underworld Genetix,Neptune Seed Bank,,,,,,,,,,,,,,,,,,,,,,,,2025-11-24T03:19:33.313943Z,"Zoinkz is a hybrid strain bred by Underworld Genetix. It is a feminized variety, resulting from the cross of Zawtz and Jealousy F3. Further details regarding its cannabinoid profile, genetic dominance, flowering time, effects, and flavors are not available.",1,"Webpage content was empty, so all information is derived solely from the provided scraped data. Most fields are null due to lack of source material."
https://neptuneseedbank.com/product/zoey-strain/,Zoey,,,,,Mainely Organics,Neptune Seed Bank,Feminized,,,,,,,,,,,,,,Medium to High,,,,,,"blueberry candy, creamy gas","Cake, Hash, Sweet",Easy,2025-11-24T03:05:10.939167Z,"Zoey is a feminized cannabis strain developed by Mainely Organics, resulting from a cross between Zero Gravity and Blueberry Sugar. This genetic combination is noted for producing buds with prominent blueberry-candy terpenes and creamy gas undertones, alongside a heavy resin production. Specific details regarding its THC and CBD content, sativa/indica lineage, flowering time, and typical effects are not available.",1,"Webpage content was empty. All information is derived solely from the limited scraped data. Most key data points (THC, CBD, genetics, flowering time, effects) are missing."
https://neptuneseedbank.com/product/zoda-BX1-strain/,Zoda,,BX1,,,Umami,Neptune Seed Bank,Feminized,,,,,,,,,,,,,,Medium to High,,,,,,"tropical candy, creamy dessert gas","Cake, Chocolate, Grape, Skunky, Sweet",Easy,2025-11-24T03:40:05.360831Z,"Zoda BX1 is a feminized cannabis strain developed by Umami Seeds, created through a backcross of London Zoda with Zoda. This genetic lineage is known for producing resin-rich buds that boast a unique flavor profile, featuring prominent notes of tropical candy and creamy dessert gas.",1,"Webpage content was empty. All information was extracted solely from the provided scraped data. Key details such as THC/CBD percentages, genetic ratios, flowering time, and effects are missing."
https://neptuneseedbank.com/product/nasha-genetics-zoapranoz/,Zoapranoz,,,,Runtz S1 X Zoap,Nasha Genetics,Neptune Seed Bank,,,,,,,,,,,,,,,,,,,,,,,,2025-11-24T03:32:00.155078Z,"Zoapranoz is a cannabis strain bred by Nasha Genetics. This strain is derived from a cross between Runtz S1 and Zoap, indicating a potentially complex and flavorful genetic profile. The scraped data also notes '10 (F)', which might refer to the number of female seeds in a pack or a specific generation, though further context is needed for clarification.",1,"Webpage content was empty, so all information is derived solely from the limited scraped data. Most key metrics (THC, CBD, genetics ratios, flowering time, effects, flavors) are missing."
https://www.cannabis-seeds-bank.co.uk/the-gardens-by-preffered-zoap-x-lazer-gun/prod_9931,Zoap X Lazer Gun,,,,Zoap X Lazer Gun,The Gardens,The Attitude Seed Bank,Feminized,Photoperiod,0,100,,,,,,,,,,,,,,,,"Couchlock, Comfy, Floaty","Melon Sherbert, Funked Citrus Zest",,,2025-11-25T13:50:20.685919,"Zoap x Lazer Gun is a premium indica-dominant cannabis strain developed by The Gardens by Preferred. This blend is characterized by its unique flavor profile, featuring notes of juicy Melon Sherbert and zesty Funked Citrus. Users can anticipate a deeply relaxing experience, marked by effects such as profound couchlock, a sense of cozy comfort, and a dreamy, floaty high, making it ideal for unwinding.",2,"Webpage content provided no specific strain details. Genetics (100% Indica) inferred from 'premium indica blend' and 'Indica' classification in scraped data. THC, CBD, and flowering time are not available."
https://neptuneseedbank.com/product/raw-genetics-zoap-x-bcg/,Zoap X Bcg,,,,Zoap X Bcg,Raw Genetics,Neptune Seed Bank,Feminized,,,,,,,,,,,,,,,,,,,,,"Grape, Hash, Kushy",,2025-11-24T03:53:26.990207Z,Raw Zoap X BCG is a feminized strain developed by Raw Genetics. This offering comes in 12-pack seeds and is a genetic cross between Zoap and BCG.,1,All extracted information is derived solely from the provided scraped data as the webpage content was empty. Most fields are null due to lack of source data.
https://multiversebeans.com/product/mosca-seeds-zoap-x-baja-blast-strain-fem-photo-6-pack/,Zoap X Baja Blast,,,,Zoap X Baja Blast,Mosca Seeds,Multiverse Beans,Feminized,Photoperiod,,,,,,,,,,,,,,,,,,,,,,2025-11-24T20:17:51.280521Z,"Mosca Zoap X Baja Blast 6 is a feminized photoperiod cannabis strain from Mosca Seeds. It is a hybrid cross, genetically derived from Zoap and Baja Blast, and is typically offered in a 6-pack format.",1,"Confirmed parent genetics and feminized photoperiod type. No THC, CBD, specific sativa/indica percentages, flowering time, effects, or flavors were present in the provided webpage content."
https://www.seedsman.com/us-en/zoap-x-baja-blast-feminized-seeds-mosca-zoxbabl-fem,Zoap X Baja Blast,,,,Zoap X Baja Blast,Seedsman,Seedsman,Feminized,,,,,,,,,,,,,,,,,,,,,,,2025-11-25T02:35:05.632969Z,"Details regarding the Zoap X Baja Blast strain, including its cannabinoid profile, genetic lineage, flowering time, effects, and flavors, are currently unavailable from the provided webpage content. The source content appears to be a generic website header/footer with a JavaScript error message, containing no specific information about the strain.",1,"The webpage content provided is generic and indicates a JavaScript error, containing no specific information about the 'Zoap X Baja Blast' strain. All fields are null due to complete data absence."
https://www.northatlanticseed.com/product/zoap-mintz-f-presale/,Zoap Mintz,,,#1,,LIT Farms,North Atlantic Seed Company,Feminized,,,,,,,,,,,,,,,,,,,,,,,2025-11-24T16:31:48.910370Z,"The Zoap Mintz (F) strain is available for purchase online from North Atlantic Seed Co., an establishment recognized as #1 by the ICA Cannabis Awards. The company emphasizes fast shipping and premium genetics for its offerings. However, specific details regarding its THC/CBD content, genetic lineage, flowering time, effects, or flavors are not provided in the available information.",1,"The provided webpage content is a general navigation page for North Atlantic Seed Co. and does not contain any specific details about the 'Zoap Mintz Presale' strain itself (THC%, CBD%, genetics, flowering time, effects, or flavors). All specific data points are therefore null."
https://www.cannabis-seeds-bank.co.uk/lit-farms-seeds-zoap-mintz/prod_8915,Zoap Mintz,,,,Kush Mintz X Zoap,LIT Farms,The Attitude Seed Bank,Feminized,Photoperiod,,,,,,,,,56,63,,,,,,,,,,,,2025-11-25T09:17:17.062602,"Zoap Mintz is a cannabis strain developed by LIT Farms, created through the genetic cross of Kush Mintz and Zoap. This cultivar is predominantly Indica and is versatile for cultivation in both indoor and outdoor environments. It exhibits a flowering period of approximately 8 to 9 weeks. Comprehensive details regarding its THC and CBD content, precise sativa/indica ratios, specific effects, and flavor profile were not available in the provided source material.",2,"The webpage content provided was largely a list of seed banks and did not contain specific strain details for Zoap Mintz beyond confirming the breeder. All extracted information (genetics, flowering time, type) was derived from the initial scraped data. THC/CBD percentages, specific genetic ratios, effects, and flavors were not found in either source."
https://multiversebeans.com/product/ethos-genetics-zoap-duet-strains-fem-photo/,Zoap Duet Strains,,,,,Ethos Genetics,Multiverse Beans,Feminized,Photoperiod,,,22,25,,,,,63,63,Stretch Large,,,,,,,,"dried fruit, sandalwood, creamy soap, earthy, wild flowers, pine",,,2025-11-24T21:49:41.857650Z,"Ethos Genetics presents the Zoap Duet Strains, a feminized photoperiod seed pack featuring two distinct cultivars: Cherry Zoap R1 and Sun Dart R1. Cherry Zoap R1 is a cross of Zoap x Cherry Pie, known for its vigorous and lush growth, strong apex and lateral development, and highly resinous flowers with large trichome heads. Sun Dart R1, a cross of Zoap x Tahoe OG, is an incredibly strong and vigorous plant with solid branching and great rigidity, producing medium-sized, medium-density flowers. Both strains boast a flowering time of approximately 63 days and offer very high yields. The Total Active Cannabinoid (TAC) content ranges from 22-25%. Cherry Zoap R1's terpene profile features notes of dried fruit, sandalwood, and creamy soap, while Sun Dart R1 offers earthy blends of wild flowers and pine.",4,"THC range derived from 'TAC' percentage. No specific CBD, Sativa/Indica percentages, or explicit effects were provided in the source text. Flavors were extracted from the 'Terpenes' section for both strains."
https://www.northatlanticseed.com/product/zoap-f-2/,Zoap,,,#1,,Bulk White Label,North Atlantic Seed Company,Feminized,,,,,,,,,,,,,149,,,,,,,,"Caryophyllene, Myrcene, Terpineol, Linalool, Humelene, Eucalyptol",,2025-11-24T16:11:49.426587Z,"Zoap (F) is available for purchase online from North Atlantic Seed Co., a vendor recognized for premium genetics. The strain has been voted #1 by the ICA Cannabis Awards. The provided webpage content primarily focuses on general e-commerce navigation, age verification, and a list of available breeders and seed types, rather than specific details about the Zoap strain itself.",1,"The provided webpage content did not contain any specific information regarding THC%, CBD%, genetics ratios, flowering time, effects, or flavors for the Zoap strain. The enhanced info is based on the scraped data and the general context of the webpage."
https://www.northatlanticseed.com/product/zoap-f-3/,Zoap,,,#1,,Barney's Farm,North Atlantic Seed Company,Feminized,,,,,,,,,,,,,120,,,,,,,,"Sweet Citrus, Fruity, Earthy, Floral",,2025-11-24T15:54:26.357011Z,"Zoap (F) cannabis seeds are available for purchase online from North Atlantic Seed Co., a retailer recognized for premium genetics and fast shipping, and voted #1 by the ICA Cannabis Awards. The provided webpage content, however, does not offer specific details regarding the strain's THC/CBD content, genetic lineage, flowering time, typical effects, or flavor profile.",1,"The provided webpage content is primarily navigational and promotional for North Atlantic Seed Co. It does not contain any specific data points (THC%, CBD%, genetics, flowering time, effects, or flavors) for the Zoap strain. All such fields are null due to lack of information."
https://www.northatlanticseed.com/product/zoap-f/,Zoap,,,#1,,Blimburn Seeds,North Atlantic Seed Company,Feminized,,,,,,,,,,,,,,Medium,,,,,,,"Caryophyllene, Limonene, Linalool",,2025-11-24T15:36:16.520746Z,"Zoap (F) is available for purchase online from North Atlantic Seed Co., a vendor recognized for premium genetics. The strain has been voted #1 by the ICA Cannabis Awards. The provided webpage content primarily focuses on general e-commerce navigation, age verification, and a list of available breeders and seed types, rather than specific details about the Zoap strain itself.",1,"The provided webpage content did not contain any specific information regarding THC%, CBD%, genetics ratios, flowering time, effects, or flavors for the Zoap strain. The enhanced info is based on the scraped data and the general context of the webpage."
https://www.cannabis-seeds-bank.co.uk/barneys-farm-seeds-zoap/prod_9505,Zoap,,,#16,Pink Guava #16 X Rainbow Sherbet,Barney's Farm,The Attitude Seed Bank,Feminized,Photoperiod,,,,,27,,,,63,70,Stretch Medium,120,,,,,,"Euphoric, Uplifting, Relaxing","Cherry, Citrus, Sour, Sweet",,,2025-11-25T07:20:02.557237,"Zoap is a cannabis strain developed by Barney's Farm Seeds, created through the genetic cross of Pink Guava #16 and Rainbow Sherbet. This strain typically flowers indoors within 63 to 70 days, with outdoor harvests generally occurring in the 2nd-3rd week of October. Indoor plants can reach a height of 120cm, yielding approximately 600g/m2, while outdoor cultivation can see plants grow up to 200cm and produce around 1000 gr/plant. Zoap is known for its distinctive aroma and flavor profile, which includes notes of cherry, citrus, sour, and sweet. Its effects are commonly described as euphoric, uplifting, and relaxing.",3,All available strain-specific data was extracted from the 'SCRAPED DATA' section. The 'WEBPAGE CONTENT' provided was a list of seed banks and irrelevant to the strain details. THC/CBD percentages and sativa/indica ratios were not present in either source.
https://www.seedsman.com/us-en/zoap-feminized-seeds-bfs-zoap-fem,Zoap,,,,,Seedsman,Seedsman,Feminized,,,,,,,,,,,,,,,,,,,,,,,2025-11-25T01:24:50.021888Z,"Information regarding the Zoap strain, including its cannabinoid profile, genetic lineage, flowering time, effects, and flavors, could not be extracted from the provided webpage content. The content appears to be a generic website header or an error message indicating JavaScript is required, rather than strain-specific details.",1,The provided webpage content was generic and did not contain any specific information about the 'Zoap' strain. All fields are null due to the complete absence of relevant data.
https://mephistogenetics.com/products/zo-raven,Zo Raven,,,,,Mephisto Genetics,Mephisto Genetics,Feminized,,40,60,,,,,,,,,Stretch Big,,,,,,,cerebral,"lemon, strawberries, cream, candy, chemicals",,,2025-11-24T23:12:50.728412Z,"Zo Raven is an F1 Feminised Automatic hybrid from Mephisto Genetics, resulting from a cross between Do-si-delirium and Ravenberry. This strain boasts a 60% Indica and 40% Sativa genetic profile. It is described as a vigorous, big, and branchy plant, heavily laden with trichomes, and known for delivering significant cerebral effects. Cultivators can expect a squatter plant structure that develops beautiful fades and a spectrum of colors towards the end of its flowering cycle. Its flavor profile is a complex and enticing blend of lemon, strawberries, cream, candy, and chemicals, promising a unique taste sensation.",3,"Extracted Indica/Sativa percentages, genetic lineage, seed type, and a specific effect. THC, CBD, and flowering time were not found. Flavors and plant description were consistent with scraped data."
https://www.cannabis-seeds-bank.co.uk/the-gardens-by-preffered-znackz-x-lazer-gun/prod_9930,Znackz X Lazer Gun,,,,Znackz X Lazer Gun,The Gardens,The Attitude Seed Bank,Feminized,Photoperiod,,,,,,,,,,,Stretch Medium to Stretch Tall,,,,,,,"Peaceful, Stoned, Deep, Calming, Soothing","Caramel Apple, Grimy Gas",,,2025-11-25T10:47:00.511609,"Znackz x Lazer Gun is an indica-dominant cannabis strain developed by The Gardens by Preferred Experience. This potent variety is distinguished by a unique flavor profile that combines sweet notes of caramel apple with a distinct, gritty gas undertone. Consumers can expect a deeply calming and profoundly stoned high, which is reported to soothe both the body and mind, promoting a sense of peace and deep relaxation.",2,"The provided 'Webpage Content' was primarily a list of seed banks and did not contain specific strain details. All extracted information (effects, flavors, breeder, general genetics) was derived from the 'Scraped Data'. Key data points such as THC/CBD percentages, specific sativa/indica ratios, and flowering time were not available in either source."
https://neptuneseedbank.com/product/tiki-madman-zmurf-berriez/,Zmurf Berriez,,,,,Tiki Madman,Neptune Seed Bank,,,,,,,,,,,,,,,Medium to High,,,,,,,"Citrus, Gas",,2025-11-24T02:37:07.752763Z,"Zmurf Berriez is a strain developed by Tiki Madman, offered in packs of 10 regular seeds. Its genetic lineage is identified as Sherbert Ripple.",1,"Webpage content was empty. All information is derived solely from the extremely limited scraped data. Most key strain details (THC/CBD, genetics, flowering time, effects, flavors) are missing."
https://www.cannabis-seeds-bank.co.uk/seedstockers-seeds-zmakdaun/prod_8976,Zmakdaun,,,,Erdbeer X Dutch Treat,SeedStockers Seeds,The Attitude Seed Bank,Feminized,Photoperiod,,,19,22,14,,,,56,63,Short,,,,,,,"Relaxing, Potent, Pleasurable","Sweet, Fruity, Exotic",,,2025-11-25T10:14:10.403685,"Zm�kdaun is an Indica-dominant hybrid cannabis strain developed by Seedstockers Seeds, resulting from a meticulous cross between an Erdbeer clone from Helvetic Seeds and the renowned Dutch Treat strain from East Island Seeds. This strain is specifically tailored for outdoor cultivation, where it is known for its ease of growth and ability to produce bountiful yields of robust buds. Zm�kdaun features a relatively short flowering period of 8 to 9 weeks. Its THC content typically ranges from approximately 19% to 22%. The strain offers a delightful sweet, fruity, and almost exotic flavor profile, delivering potent, deeply relaxing, and pleasurable effects.",4,"All information extracted from the 'SCRAPED DATA' section, as the 'WEBPAGE CONTENT' provided was irrelevant to the strain details. THC values were interpreted as a range from 'around 19%' to '-22%'. CBD and specific Sativa/Indica percentages were not provided."
https://www.northatlanticseed.com/product/zlush-runtz/,Zlush Runtz,,,#1,,Tiki Madman,North Atlantic Seed Company,Regular,,,,,,,,,,,,,,,,,,,,,,,2025-11-24T15:44:03.903381Z,"Zlush Runtz is a cannabis strain available for purchase as seeds online from North Atlantic Seed Co. This vendor has been recognized as #1 by the ICA Cannabis Awards, offering fast shipping and premium genetics. Specific details regarding the strain's THC/CBD content, genetic lineage, flowering time, effects, or flavor profile are not provided in the available source material.",1,"The webpage content provided is a generic e-commerce navigation and header, not a product description for Zlush Runtz. Therefore, no specific strain data (THC, CBD, genetics, flowering time, effects, flavors) could be extracted beyond the strain name and vendor information."
https://www.cannabis-seeds-bank.co.uk/grounded-genetics-zlurpi/prod_8061,Zlurpi,,,,Z Runtz X Z Road,Grounded Genetics,The Attitude Seed Bank,Feminized,Photoperiod,,,,,,,,,56,63,Stretch Medium,,High,,,,,,"cookie, Z terps",,,2025-11-25T08:47:57.567038,"Zlurpi is a unique cannabis strain developed by Grounded Genetics, resulting from a cross between Z Runtz and Z Road. Its genetic lineage is particularly interesting, with the mother plant originating from a specific pollination of Runtz branches using reversed Zkittlez pollen gifted by Karma Genetics. This intricate breeding process, though challenging, yielded a rewarding outcome. Zlurpi exhibits a flowering time of 8-9 weeks, or approximately 58-63 days, and growers can anticipate a beautiful plant with a 2x stretch. The strain offers a medium to high yield. In terms of flavor, Zlurpi leans heavily into its cookie lineage, providing a distinctive taste experience, while still retaining the prevalent underlying Z terps characteristic of its Zkittlez heritage.",2,"The provided webpage content was largely irrelevant to the strain details, so all information was extracted from the 'SCRAPED DATA'. THC, CBD, sativa/indica percentages, and specific effects were not available. Flowering time was explicitly stated in days, which was used for min/max. Flavors were inferred from 'cookie lineage' and 'underlining Z terps'."
https://www.cannabis-seeds-bank.co.uk/common-wealth-seeds-zkittlez-x-grape-sunshine/prod_9831,Zkittlez X Grape Sunshine,,,,Zkittlez X Grape Sunshine,Common Wealth Seeds,The Attitude Seed Bank,Feminized,Photoperiod,,,,,,,,,,,,,,,,,,,,,,2025-11-25T11:30:46.130218,"Zkittlez X Grape Sunshine is a cannabis strain offered by Common Wealth Seeds. No further specific details regarding its cannabinoid content, genetic lineage, flowering time, effects, or flavor profile are available from the provided source.",1,"The provided webpage content is a list of seed banks and brands, offering no specific details about the 'Zkittlez X Grape Sunshine' strain beyond its name and breeder (Common Wealth Seeds)."
